"ID","Bankruptcy","Realized.Sales.Gross.Profit.Growth.Rate","Operating.Expense.Rate","Operating.Profit.Per.Share..Yuan...","Gross.Profit.to.Sales","Tax.rate..A.","Current.Liability.to.Liability","Continuous.Net.Profit.Growth.Rate","Long.term.Liability.to.Current.Assets","Total.assets.to.GNP.price","Current.Liabilities.Equity","CFO.to.Assets","Current.Liability.to.Current.Assets","Persistent.EPS.in.the.Last.Four.Seasons","Cash.Total.Assets","Inventory.Working.Capital","Net.Value.Per.Share..B.","Current.Assets.Total.Assets","Net.Worth.Turnover.Rate..times.","Interest.Coverage.Ratio..Interest.expense.to.EBIT.","Equity.to.Liability","Operating.profit.Paid.in.capital","No.credit.Interval","Interest.bearing.debt.interest.rate","Net.Income.to.Stockholder.s.Equity","Quick.Ratio","Cash.Flow.to.Sales","Equity.to.Long.term.Liability","Working.Capital.Equity","After.tax.net.Interest.Rate","Current.Liability.to.Assets","Net.Value.Per.Share..C.","Revenue.per.person","Borrowing.dependency","Operating.Profit.Rate","Long.term.fund.suitability.ratio..A.","Pre.tax.net.Interest.Rate","After.tax.Net.Profit.Growth.Rate","Operating.profit.per.person","Realized.Sales.Gross.Margin","Cash.Current.Liability","Current.Liability.to.Equity","Total.expense.Assets","Current.Asset.Turnover.Rate","Fixed.Assets.Turnover.Frequency","ROA.B..before.interest.and.depreciation.after.tax","Quick.Asset.Turnover.Rate","Debt.ratio..","Retained.Earnings.to.Total.Assets","Total.debt.Total.net.worth","Fixed.Assets.to.Assets","Total.Asset.Growth.Rate","Inventory.and.accounts.receivable.Net.value","Net.Income.Flag","Per.Share.Net.profit.before.tax..Yuan...","Continuous.interest.rate..after.tax.","Liability.Assets.Flag","Working.Capital.to.Total.Assets","Degree.of.Financial.Leverage..DFL.","Operating.Gross.Margin","Contingent.liabilities.Net.worth","Operating.Profit.Growth.Rate","Cash.Flow.to.Liability","Quick.Assets.Total.Assets"
797,0,0.123061023805538,31013616.3425807,0.136180301072765,0.692332344283177,0.355385274435827,0.644984531683408,0.275464511385446,0.00227630274388896,0.0550572067313373,0.48113258072002,0.728578636705893,0.0137469984757763,0.399051528873306,0.141809976153653,0.25497615344978,0.223976571754711,0.535463793597078,0.0295208269857153,0.557823952387223,0.0546866842591509,0.317363870589453,0.772257926405139,0.00130813477839324,0.84565686965954,0.028283630560197,0.816705581527457,0.113500451418439,0.770850572522682,0.781518924261586,0.137057042153808,0.364591922425211,0.0560619597845557,0.309767657346306,0.99946490357317,0.0435312754307791,0.786306363740812,0.69587018037851,0.538461139223311,0.631293557353651,0.00263466984823596,0.375049760715827,0.0780157617775026,0.00886797759357846,0.00177746619670357,0.645340539687231,0.00136582486723764,0.31347369329699,0.952710849618539,0.011016570141696,0.14876684310872,26686003.4311072,0.545517360400534,1,0.171384845134313,0.839141600145099,0,0.788402277506474,0.0292389794254202,0.716042237626651,0.00731453322724884,0.844907963322137,0.504657794994015,0.560210206744952
799,0,0.0813649740057126,0.000348421134946737,0.0912905058873889,0.62392154363811,0.382576496908642,0.766506845586734,0.192363476735614,0.00956996856658687,0.000560851746878151,0.383269982786283,0.536013290658467,0.109435895721617,0.345771202176845,0.242279269070189,0.520954433581245,0.147962062134677,0.452125337013809,0.0608442847685044,0.619154385891049,0.0578513021213697,0.149382067559394,0.73333884801984,0.000460425262463863,0.83606292429819,0.0150690985160213,0.803052384547112,0.132763482327456,0.718283143911242,0.873655412473142,0.0799863955782973,0.227176235499063,0.0196883128714455,0.560092997722569,0.999290642703991,0.097911589244906,0.891407138123226,0.661081284235323,0.345754568087651,0.674916829929408,0.0153302750263053,0.369195750211332,0.0416118936135382,0.00327902162883037,0.00897524497328975,0.526172787641695,0.000303134090455636,0.268218486027529,0.941634925202045,0.00264410866158574,0.058365989755267,2968495050.58494,0.453724190484869,1,0.362763150902635,0.84048425448651,0,0.905796710239694,0.0178764472752531,0.563123141225524,0.0178108367867236,0.870573666058242,0.500675513131353,0.577510744560459
801,0,0.0742010455624743,50457150961.2024,0.171060970891674,0.558482089639946,0,0.99343344809254,0.219849424088179,0,0.00507808496752208,0.427935982530656,0.720412264915486,0.0811881457720224,0.338651034182107,0.0820246865633343,0.300876105780701,0.345780271175463,0.766473074856199,0.214837536963539,0.717827465417556,0.0257798446435968,0.0581740528169309,0.724769250819848,0.000702938361742467,0.878722931939964,0.00304883351173701,0.705915269702966,0.107166106869766,0.734477762316873,0.881105676743648,0.233989095439357,0.253240817120618,0.33873994158939,0.446756277399894,0.999264996310992,0.00293871205877432,0.808617089854834,0.79520534045968,0.459937100717488,0.604672505644495,0.029406403911993,0.388071349300351,0.014877477203827,3587767.97048407,0.00144198440079641,0.621363407720211,71235954699.6113,0.253535308818118,0.929757905554652,0.0220618068833208,0.274749697158349,2127465286.65,0.501652837096387,1,0.233610721389832,0.84041788950523,0,0.771195004694,0.0973051412587879,0.651636086225181,0.00623161865669644,0.906686511832853,0.500632327484789,0.650515915074606
803,0,0.0266502107470572,0.000127801826743433,0.0798710165176168,0.729864725009549,0,0.59732963513565,0.220456599998822,0.0853722598493408,0.350512163991288,0.335782137285218,0.579594400002391,0.0399941439479875,0.248966798979802,0.242558273480319,0.403742948540227,0.123384794892952,0.398877422668106,0.118226496587907,0.544231123503991,0.0176300187906423,0.1385686844022,0.638456607129526,0.000149202609654899,0.850107301091415,0.0407624151397988,0.803371129028339,0.236571105514068,0.730372069188096,0.85085756784766,0.330526721802322,0.170891528919221,0.0544489456950966,0.336921359249476,0.998895798167802,0.0308031640044875,0.85179687683633,0.643129680572268,0.46879091889641,0.714924014650197,0.00386784068732136,0.345652269941162,0.0608980865953258,0.00034695276621524,743625327.802317,0.519168733463557,0.00761887239331441,0.426984961350162,0.941606042265448,0.0239146353502778,0.620079108790194,32675.3278043019,0.400082274811923,1,0.0715733689766463,0.830765719966734,0,0.797966358184111,0.0135516904723011,0.674584253929952,0.0416574221496721,0.839058294173145,0.473208967614325,0.357731504182615
804,0,0.0336246601203287,569104348194.768,0.26381154049849,0.57462789355932,0.286636854065513,0.773931648977107,0.263410418278405,0.00301611381632008,0.0192135474115975,0.514535158704897,0.654010409372022,0.0615169834506273,0.495767414648854,0.0548117176272861,0.405013743142906,0.185564451690906,0.436600197312056,0.142616023969172,0.623900486396373,0.0439619097761871,0.313458851151867,0.656781851169566,7.92237634842226e-05,0.89040614029989,0.00210895798685719,0.744135100895833,0.0859383624381268,0.763454821987156,0.806778398473603,0.082210227606173,0.406244103226349,0.110355014078952,0.455005986018386,0.999531624347549,0.0134389514171803,0.852531592766441,0.659768171797242,0.46280921125394,0.734538534679935,0.00557695688848529,0.339960680592008,0.085316855109324,609093232.169716,4.98677059090062e-05,0.719874286804414,37398129771.526,0.174280611425997,0.955017287550459,0.00856918028866035,0.44628071849438,6715757772.8731,0.577375927479281,1,0.29797628258621,0.878705272971046,0,0.849123325893927,0.0174515666148716,0.625575190852463,0.0397278193394041,0.872585610832946,0.467515319132369,0.386001877553226
805,0,0.0506248873482717,0.000562626033618681,0.120824104047338,0.658460705139885,0.377391041038821,0.531115016722438,0.206706646527734,0.00431648051848561,0.0249244176112606,0.358344131327908,0.526191856633083,0.0776107169922965,0.232691106544412,0.0456318801804228,0.256675874943655,0.367297720925422,0.498097170120108,0.0889458023111143,0.74852551267503,0.0334836017982078,0.067601018251191,0.691483990884254,0.00093489595771306,0.856161391116056,0.0192350639270712,0.769573723007469,0.13734673428472,0.728019741642159,0.820032942484654,0.178831495454951,0.207435943327083,0.00739634162351611,0.531205673733246,0.998983308444524,0.0114292487104334,0.786727149414771,0.804193246645072,0.516137821598961,0.734120947160095,0.0552334225165934,0.289212559532898,0.00860606797378924,0.0014359549951533,0.000568105691874464,0.580297770200968,0.000622851316743753,0.191992978661796,0.943286939977941,0.00287475834934059,0.264029101209113,72501.9955265531,0.430089078757357,1,0.331628343683957,0.787854155304476,0,0.804682869891214,0.120087744286013,0.698342632146169,0.0435446273233859,0.919568389827096,0.421040540973251,0.157181729835024
806,0,0.0240991983685724,5425332.82108486,0.105537335275229,0.586347858580158,0,0.760606269972409,0.43215855163274,0.0140323311544939,0.00651397075487046,0.430241633969308,0.749941593980516,0.162423558569226,0.253974780607286,0.00207603299669638,0.381924875859703,0.291837430449982,0.157281571198331,0.00708922850913141,0.665231069159361,0.11861472550872,0.0807422874965633,0.557556876603471,0.00682574058373761,0.843477433864367,0.000833023824535371,0.703806905210745,0.285799072149582,0.839928259703594,0.85214819126477,0.0835476644313567,0.240955938049211,0.158552899299549,0.371554259397782,0.999080363931906,0.00248992448240391,0.843271433503761,0.782775777925321,0.512293716913785,0.538273061320111,0.00325961620086224,0.50955604495958,0.0232115136560877,4088901234.42321,0.00209221942584978,0.46315151586036,9196202222.41261,0.158779295698018,0.949686111484598,0.0632713157721348,0.229095530797131,4739203915.99402,0.493445000188861,1,0.156060987315806,0.811194697922946,0,0.76451754677949,0.0921505861824463,0.69192683515695,0.00485997879455573,0.889077764311225,0.622684645472151,0.0433780293705557
807,0,0.0246760892423036,0.00829445071787043,0.126680900275521,0.556849726647628,0.228400788816765,0.829777402823878,0.322359928353137,0,0.00922136543207984,0.331207280160302,0.629934762696947,0.170922351687773,0.239362676016826,0.266019793361532,0.507363934584246,0.238492320548196,0.593077435440448,0.164636930446247,0.585718192123128,0.0882077189733628,0.146626900721174,0.632184907759053,0.00931058973317505,0.856907192036417,0.00111736217405012,0.762259209532546,0.0874682145088092,0.792336181758373,0.788220304748135,0.200958815977027,0.168859778116656,0.0526670177211538,0.551337283790077,0.999019662945285,0.0145457776763014,0.887906539783612,0.737449787939099,0.517146217543161,0.578201080329138,0.0086387530208853,0.511049360934154,0.238179926606628,1361652437.37199,0.0130160232950123,0.598916571324167,111368244766.556,0.310981244826374,0.926271660528412,0.0425006822306619,0.371028121412929,67281977.5672898,0.395097733687767,1,0.352804124329048,0.7918521106953,0,0.853821064120009,0.0517669693303469,0.707891295962253,0.0028857530223458,0.856655752280828,0.627816368134122,0.385715102652856
808,0,0.0144788123724416,261532522132.004,0.182331326542679,0.657881947190065,0.0530330762708379,0.765811070954568,0.366700451202716,0.0133060427741918,0.0235676584766308,0.352811800138544,0.772666628632711,0.0511751376996454,0.213556429106362,0.240596312248684,0.288960812221658,0.25376881959637,0.297518887343633,0.11948359638439,0.668780976919477,0.132568544839728,0.33074030350337,0.591820767154675,8.30547931847744e-05,0.874203154932805,0.0132498137098462,0.69986558825518,0.169405312316387,0.815153033960388,0.825318177680211,0.0747818869900133,0.224951616240636,0.0870749213038312,0.403078370106503,0.99902148454728,0.0349160904858259,0.803333150300931,0.725798337749732,0.375682061965107,0.746833796297897,0.0301433301934385,0.509834855112533,0.116506088567869,4.43636804336792e-05,4.05116087151778e-05,0.65966730726341,0.000475225096059314,0.133358000106852,0.953930212902662,0.0309766692620749,0.43711539766323,15520383419.5035,0.420948441272497,1,0.217235161304834,0.766366093741375,0,0.773205246500572,0.0441005647467331,0.589630064726163,0.0467587051664248,0.890314406039004,0.620880046680199,0.523313689908571
809,0,0.0985341320847559,0.000137784384107475,0.111386553816875,0.713523388676088,0,0.899845096815373,0.260411104923307,0,0.0164031833651351,0.433988748333186,0.577424309488041,0.0505708918730667,0.46772989536763,0.211472364456416,0.33797543117613,0.131722651187356,0.807923444129538,0.113080888079633,0.668571141975826,0.0206919413869447,0.200989659039924,0.750661445764867,8.95030955374414e-05,0.844836995004916,0.0434238511685614,0.6846502336189,0.105442602589241,0.76628897263815,0.886312989947762,0.274912565717389,0.270772728517801,0.0184268834960581,0.470455423145547,0.99950878935449,0.00549768537418439,0.825836380293183,0.647647564568555,0.499665300668908,0.724200326243813,0.0434402845016181,0.26806721025937,0.114751536522431,0.00532280892613874,0.000225776820499493,0.559893265687627,0.00223608502632859,0.11128682381927,0.936316096415468,0.00874229764443915,0.421578478716074,267591.453060782,0.504939972493101,1,0.268382515714264,0.882237911826334,0,0.891298275662447,0.0145929566541555,0.693348163793523,0.0320445447858252,0.890168807905959,0.401440360766017,0.686338999796912
810,0,0.0947064801096884,0.00118187656362508,0.0938517982637386,0.733249403737144,0,0.510602355496791,0.349693591792379,0.00620100000323357,0.0979054210877204,0.286016530276752,0.651291054309223,0.0218435852822227,0.20343543652987,0.429392932854272,0.296672920058786,0.219370242989319,0.626983426138849,0.0379682623539052,0.668427985368,0.0256140794742765,0.101796979380283,0.747077825181711,0.0013014084652234,0.840708290582138,0.059908443315321,0.701646959221102,0.0768779425569634,0.811101980690226,0.790476079634009,0.126061132518032,0.117861369954982,0.0260518552377246,0.368031149307718,0.998678973609534,0.0435366443905374,0.806521035771799,0.734924956435486,0.599139174045858,0.651931544613335,0.0653375148055649,0.287987992405587,0.0433570159836037,0.0061245134656905,130433747.454084,0.508132371911589,0.00676764906629415,0.129404753840003,0.857712817068741,0.0258981443058103,0.34393895784866,15968074.9496818,0.353331660999195,1,0.147856114092371,0.782320412340306,0,0.818863623166697,0.0555823235299049,0.759996070791405,0.0147080544836197,0.889329680838738,0.417890705076682,0.367376995108306
811,0,0.0989865525853895,0.022947512832004,0.0946788723067566,0.613847509512612,0,0.967034261674582,0.2548770030963,0,0.0102064460493638,0.362247872171865,0.648232587730504,0.00676606950155798,0.459941855787164,0.817651712288757,0.249695857708766,0.342945380634809,0.848025511928696,0.0354145964173731,0.545995881687343,0.331975941515147,0.224184605107894,0.751201559866765,0,0.825993667468459,0.0386044717840225,0.732528334459646,0.157507219665173,0.764675524700051,0.840792940540163,0.0935937963255663,0.218261925511679,0.00946272220677541,0.392974833423848,0.999624679759971,0.017231741123376,0.783235255920861,0.788525294858328,0.416897790666759,0.691776098831617,0.137345140459887,0.519467487614336,0.162714047571565,0.00832582659451596,0.0321976846881731,0.607341988560591,0.000130447871138736,0.0537674780298913,0.953564823828247,0.00168554843632737,0.064136998128785,3345079.66852896,0.430207536101362,1,0.206079014346716,0.873310721013819,0,0.955348977762349,0.0990888693610559,0.661287596008147,0.0110016382943361,0.839652590229465,0.739788841651112,0.914065512997197
812,0,0.0107904817172897,0.00304343656638737,0.228087322590133,0.58292506522451,0,0.920271074150691,0.234193776001049,0.00140783114645002,0.00338893003947133,0.531441376867155,0.728332157198216,0.0705577520679187,0.201204790117281,0.213300415929614,0.520813220504897,0.160925110013385,0.580207966345414,0.0113422780432228,0.651734935620818,0.111595133654626,0.180218326976091,0.571021520406871,0.00300249235640857,0.897502959066547,0.00531813379606088,0.678051077942118,0.220613611032447,0.746561800319246,0.8050586023835,0.13085371447393,0.353539456070389,0.113817239595096,0.476559333091488,0.998836043781125,0.0196347167982377,0.89104872719272,0.688005698003141,0.444530576896792,0.554025125445988,0.0241394261351818,0.482338405185296,0.111431349432902,5.25432034345942e-05,0.0023936346154791,0.624026136897213,0.000116077965192508,0.111711116322465,0.939696978037701,0.00658530066681445,0.186893141789448,358420451.867747,0.59172732644144,1,0.247771496736355,0.782898993328589,0,0.896597263916185,0.026488166792983,0.651508977773068,0.00222784042671436,0.883715308385699,0.60439165146611,0.53994052073671
814,0,0.107302216423535,0.00616763881540134,0.264923955513654,0.803261050883435,0.133408239761314,0.229096130006337,0.303471131508636,0.000570512979779735,0.00155806749350208,0.400274675562056,0.755188310422533,0.0214753851760375,0.222464309091684,0.0475921905474895,0.492976980006171,0.218743704774328,0.355326814063771,0.0975177907093669,0.575515770385853,0.0499807335003626,0.0981008023891276,0.758487138494685,0,0.900831015092246,0.131310855387995,0.642202305744961,0.0811724802052148,0.787734077790736,0.837232048370251,0.0510672432432075,0.257684560617829,0.0381954033240539,0.404980868364697,0.999102814091607,0.00707845823485552,0.88286777786588,0.71091386776499,0.367375711318591,0.759233088715813,0.00666418153678716,0.382058412045003,0.0552103336768513,0.00670114336818313,0.00207661201765258,0.70878149137055,0.0135492961922941,0.0950318170289364,0.930874991074982,0.0189636209119559,0.48374038546714,886374177.425588,0.470391278611911,1,0.221195082236494,0.775318672938731,0,0.899328715100234,0.035779040238007,0.627431309226793,0.0354826768675185,0.853122506975076,0.50722448730791,0.379159829031862
815,0,0.0813260896391904,10069763.3251267,0.0675873730613544,0.701831309080999,0,0.336157690921111,0.225718661137282,0.0821250184104887,0.00758846915966562,0.319892531630657,0.671409754878691,0.118058137853287,0.440731441256438,0.25918473264968,0.280023333246503,0.275756849362557,0.544233377961135,0.0172373686590969,0.618084317655311,0.0175414830826471,0.182419477905941,0.732819286485375,0.00329358619822359,0.814470640734525,0.0425403239599284,0.785044757799487,0.108176932631576,0.740348758731061,0.864166948605732,0.0536837637036355,0.176761213679955,0.0176494407607946,0.572595831078126,0.999520480058618,0.0187426017017852,0.799114681590186,0.753656698298789,0.625655709064213,0.607981928523991,0.034950687405276,0.27215714479474,0.0214690161420814,0.00454736907320264,5258600.65438291,0.55080116634116,0.00303361109892205,0.274422812075061,0.939804998572828,0.00697524397681375,0.756411668300031,2402772017.43803,0.387328146939449,1,0.372813425779532,0.873363897462433,0,0.795064664543738,0.0641521059102133,0.776920389026538,0.00529360066681935,0.869906818826734,0.407792274277926,0.421233239626775
816,0,0.0442217236635216,7162511.53507252,0.0926213053358426,0.621998637346618,0.239572588141091,0.967860858004759,0.227321323982175,0,0.0292088328080564,0.265913766976184,0.749479077342182,0.0226810803914131,0.350182081544042,0.0870820060777253,0.325301588552033,0.211951871579471,0.483874280003562,0.139344784559672,0.582740716068199,0.073977717152639,0.326504130859043,0.679941569975036,0.00631670949655394,0.826438545042977,0.00986291706840561,0.782196796640448,0.162296429409292,0.741089165162293,0.882081800581535,0.130618105592127,0.161064355623011,0.429650626848197,0.33286639743972,0.999299095730558,0.0262181490741326,0.820507663760838,0.685656031065395,0.486221029714588,0.738343632278454,0.00780843276534909,0.413042727397339,0.105781380095869,0.000579926604277367,0.0225882431757794,0.526335643880175,0.000213557719444451,0.240454231630758,0.957524746010259,0.00539543309400394,0.0453737386221217,469819301.00347,0.333011392280001,1,0.177603602912739,0.832911071087374,0,0.816614453295269,0.0253584325325911,0.604866122415788,0.0517956919501953,0.855524738527799,0.545205618751062,0.696496409140319
817,0,0.0372532752758535,25431692538.0506,0.331565526163607,0.704413623078576,0.451434907619339,0.8213559023967,0.183362114018869,0.00233463118930024,0.00855793122646909,0.392104037731418,0.627875362616745,0.0398885897492498,0.427843770716414,0.100827008191358,0.265296244586723,0.265758109958541,0.653201121418817,0.0500051418779802,0.539800522765041,0.143488302276213,0.161310183816748,0.666093901409493,0.000127149971728205,0.905030991494431,0.0496809397322266,0.785371904332687,0.331737706950081,0.711327849558589,0.785488140900366,0.108984997180446,0.305158915995478,0.0513063878925577,0.444654299723165,0.999436191674384,0.00926242489796078,0.791608679072534,0.705363896469914,0.615226913013429,0.633156554900617,0.00481719903084036,0.490990020989107,0.0152601280629782,0.000355437144091211,0.000227945940523528,0.751174570385712,0.00157770877466424,0.216431679807254,0.978803152365993,0.00180485387357872,0.172669934565425,55938016.3994521,0.46305743994134,1,0.308980114606346,0.850471391759849,0,0.820655730858277,0.0334967024586518,0.760586851484835,0.00990585766935546,0.836789393557417,0.613409987863436,0.474598539667392
819,0,0.0477769771257998,156840.241737965,0.163995122001084,0.699610162123434,0,0.822719875904286,0.390228391826969,0,0.0105097652985796,0.51590423107146,0.62655459592059,0.00972985517352782,0.368968419388456,0.0124884075911634,0.385900890635694,0.16623072018698,0.448113341573739,0.0321164774747086,0.567531610081855,0.193047303177585,0.123502610395742,0.686498360425257,0.0204946685828808,0.868419263458464,0.0354554902432696,0.640587998790325,0.127082635677116,0.827117338900568,0.839569231109286,0.0581693069034979,0.387901915921089,0.0633156005760111,0.305233260819996,0.999342396106771,0.00288264288735418,0.845371260494252,0.658297414464004,0.451791236473642,0.597884588607218,0.00196702177279479,0.513252301585807,0.0205889772210922,80345988.6399312,0.0112291441754029,0.639298237222998,7611628.86008319,0.0432227926216869,0.953330637472378,0.023863799177682,0.644356099748961,3786179980.21109,0.578373857573589,1,0.132878296807534,0.845374580885519,0,0.858061766776854,0.0170883532480567,0.642129372794506,0.0051594323625676,0.849030907205463,0.629296187800892,0.294132427090499
820,0,0.0877931975157613,0.00091541652967097,0.184841099918232,0.644718155119014,0.237124380477519,1,0.396332331779937,0,0.000316907518136417,0.279052082568463,0.750331438709587,0.0171116232700772,0.308699203712749,0.642190606025828,0.429740453842932,0.279801839758494,0.659430394034477,0.0264032393092023,0.730238022644347,0.147566879479982,0.119790868924024,0.739919419433454,0,0.8629761065695,0.0288710485663032,0.79203437216128,0.212034845702951,0.832318305044197,0.898334729561188,0.0236519902491885,0.201498724342305,0.0169018928565868,0.433193566895162,0.999393702429277,0.0158611277220391,0.861945845524641,0.713356354107106,0.386338588322012,0.678105836508671,0.263125872154509,0.357750568810193,0.0561374788215003,0.00588705709627995,0.000434198775726239,0.678316262932892,0.000209567450374574,0.127617203365028,0.970895879311878,0.0153779902363183,0.380602437736663,128564947057.724,0.346467777330549,1,0.27732482590499,0.80221119572358,0,0.935932185136038,0.037334095589215,0.651913733902562,0.00740122969254298,0.91318664221783,0.577663905384244,0.669731828910749
821,0,0.0219380901594096,0.000609850963881885,0.0734117490970082,0.686248559617377,0.358868668278547,0.703242567750821,0.16352228778764,0.0387033233126802,0.00908438122494143,0.310103736711091,0.520463205515055,0.07851311130584,0.243605768467919,0.0741473400571538,0.322517274401956,0.377636889328446,0.809362372508772,0.151364780371212,0.568556085525528,0.052491699874024,0.320699583775198,0.623064788847768,0.00109817131802863,0.817404084432635,0.0255705666454758,0.769490400619986,0.232838398932061,0.700186731797382,0.859933407951439,0.261222702791023,0.162453076643907,0.0311778387905676,0.51231310395018,0.999045139877214,0.0047022261698689,0.818973925346556,0.808966089209031,0.600235587562271,0.685117093792969,0.00397211002973942,0.433366887708645,0.194521561879605,0.000114650918568139,0.00216424404021382,0.499127906623267,28038039.6632402,0.313323448382886,0.954214693139158,0.00552448944160684,0.435711969393481,0.00460170329453093,0.388355915696381,1,0.31129667278318,0.790983186772031,0,0.857759195409553,0.127167072417188,0.758592037802011,0.0195282057997035,0.849343960429887,0.555551853212661,0.695186374385156
822,0,0.102054704760485,2554885839.35739,0.159412264020814,0.764412616721504,0,0.993809947074971,0.181550350535599,0,0.0362212247914944,0.401058196495116,0.566402322217895,0.120411693385356,0.255019685567277,0.0191653850343558,0.417069631821465,0.154110052664038,0.730769863398948,0.0371590363045757,0.610331917315248,0.0314618908367519,0.101698533689064,0.754048097837395,0.000382208447903236,0.870071236538305,0.0632331946783125,0.721884101998209,0.212014141532897,0.710719937269056,0.819957495668508,0.268729551089448,0.247675441436108,0.0558679948852875,0.556707872833586,0.999090406674102,0.00210975721028949,0.856934021178716,0.661905277703275,0.501752712654757,0.562436035526091,0.00364281554369157,0.32556462334912,0.0319020990263474,902043.293569198,0.00116803586424762,0.601355969241984,143624.736334791,0.168183187747948,0.951165593447976,0.00307449473200578,0.184690954091917,1090199.36620703,0.470235170159381,1,0.349540642754051,0.803055833925639,0,0.877363906748007,0.0199407809446601,0.684021813640487,0.00279411656494666,0.865693792539472,0.454148256972969,0.472565460575781
823,0,0.029847988066109,0.00011946628752839,0.21678720596545,0.611719273701281,0,0.706045959822323,0.4092165205896,0.0366329421937804,0.110552998566942,0.576089122991479,0.56166695237842,0.0286451638548915,0.281829774444757,0.0354887913594068,0.321169709378558,0.231246874482283,0.64819814802559,0.0260994946628642,0.530576305502557,0.0226650335538497,0.267419299429215,0.6463373831461,0.000429183724930916,0.893546584072311,0.000559366517736549,0.709329612490782,0.109422212331772,0.833796065910478,0.861178305110073,0.313725368868252,0.404115852429705,0.01805988494863,0.336706338187458,0.999114267987524,0.0123555589981365,0.816079968416194,0.736982230450333,0.532366265990567,0.63059217895015,0.000527677850229689,0.360980612341003,0.104136030461254,0.00127836634543758,50587629089.1045,0.642156608501862,0.000267970017811865,0.245097602580471,0.923027368241885,0.094337012103663,0.33697716853411,731804.90188801,0.634780358751695,1,0.124410629964772,0.824333557749208,0,0.783415999290135,0.0498619563117846,0.71608560777954,0.0108888614523291,0.843116651557265,0.482426153304871,0.346023998500831
824,0,0.0550351651456045,72254.2390576196,0.176065856853175,0.651714438378213,0.00424210176963191,0.68819104946452,0.366490035749764,0.0681777240027812,0.00421353824358285,0.461975982081497,0.591097086884245,0.0442693467161187,0.314016987727768,0.236874132239256,0.293453246772694,0.329259407872053,0.439661880505998,0.161873669909814,0.731283265564605,0.044453365551155,0.179468118259959,0.695671878896044,0.0177774015543054,0.843355986032808,0.00711960240129007,0.628006226648124,0.229111978135924,0.813084786102735,0.861410580695742,0.0933058276760885,0.460885399354141,0.118971222213665,0.371297939749466,0.999100299475953,0.0271029302363965,0.806340579625486,0.683532867256576,0.449258927935257,0.749032337889591,0.053377133387149,0.442627188760235,0.00729457684847712,0.00146088539330225,0.0150295448611668,0.563379796142751,0.000569635630727153,0.163727632179572,0.954407706359811,0.0835249180251782,0.361916362767776,2.35423123791599e-05,0.52298955960174,1,0.244029994344187,0.786339796197197,0,0.74974873000199,0.0248802628395871,0.639690168224838,0.0506335521772934,0.913306520816561,0.54866860130941,0.30254037379596
825,0,0.0207867334650542,0.000135599685746222,0.254633852286692,0.619910122972383,0.354647591228771,0.702847736353164,0.286954891444854,0.0455229418711305,0.000512047075384424,0.354059084987285,0.721026257183639,0.0426848184082646,0.233677708774161,0.132926547505947,0.319312313655592,0.130014269146761,0.690823986637716,0.0261093025228449,0.655383202328454,0.0149940924255081,0.135300757844184,0.619364557494265,0.000281990826361221,0.901679540309327,0.00797940246995161,0.727800514682358,0.335597287085535,0.780945855523202,0.861395329114716,0.0613647485583406,0.201682685207691,0.0842875124740958,0.446973555092081,0.999029101123899,0.0476870722944343,0.817574274661014,0.640954042077832,0.530196123312093,0.571484380727004,0.0104337645710205,0.287987704431444,0.0330466042652741,0.000160060345873932,0.000421482186061315,0.69275462627224,0.000210667636886169,0.222321884121585,0.966570352637497,0.0223664401211339,0.283062782986773,94399873999.8672,0.428147786615587,1,0.242278648207147,0.787155544855599,0,0.854085165918183,0.0133219105746222,0.708706609109875,0.00331168962783193,0.884795573361737,0.414189177239529,0.457710378644555
826,0,0.0277827483822405,77817.9734161534,0.109889824521051,0.569109124699594,0,0.436798155048212,0.268171373344425,0.0285353892714571,0.0419305920716272,0.456862519425908,0.730663914282247,0.201956638862532,0.159818601210043,0.00587342381901367,0.367066252635324,0.246165406676627,0.266437741664396,0.0373424622323051,0.686641452446331,0.0366244033610645,0.08369167244041,0.642161068987122,0.00878045005156801,0.849561092629175,0.00368556932268695,0.775481015058067,0.134047864579957,0.764481449266903,0.798661511737442,0.199244247545529,0.308419982146043,0.0540895431929519,0.61011211218423,0.998769154073512,0.00281612090507684,0.837396069094053,0.730624388628827,0.430094899661434,0.651716282417436,0.0100847520448219,0.364671137618326,0.0162913528666016,0.000316147415535174,0.00690205766652745,0.523454078828328,8.32310764002477e-05,0.284932037036917,0.921300915340365,0.0158748929171573,0.177484052215101,527578.136586892,0.521643426041769,1,0.383388356064604,0.759863505926395,0,0.804954649411472,0.0475781612319463,0.626580275974479,0.0140203401800795,0.897188350329135,0.49315179682643,0.189234350225946
